	index	KEGG	pvalue	-log(pvalue)	pvalue_corrected
372	372	ko:K00912	2.7340301427056327e-34	77.2821163984265	1.5995059798908062e-33
373	373	ko:K00917	6.401950352738482e-25	55.70802463829473	2.3599574011092172e-24
374	374	ko:K00918	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
375	375	ko:K00919	9.308193031397155e-35	78.3595832713417	5.565751892008946e-34
376	376	ko:K00925	4.7218782402394016e-29	65.2227610441298	2.1916845804581513e-28
377	377	ko:K00926	1.9362384675105618e-50	114.46850749306634	4.631026828763497e-49
378	378	ko:K00927	3.9835880363097314e-39	88.41863569693278	3.171893646089203e-38
379	379	ko:K00928	8.328392761599332e-25	55.44495683307522	3.0645470559875915e-24
380	380	ko:K00929	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
381	381	ko:K00930	5.468595401571259e-25	55.86560552355391	2.055019307096926e-24
382	382	ko:K00931	4.1401827960990055e-42	95.28783396524034	4.865313077727907e-41
383	383	ko:K00936	0.000705840805409214	7.256120833986225	0.0008130166330860805
384	384	ko:K00937	6.080721066513521e-28	62.667259318421166	2.670001280393518e-27
385	385	ko:K00938	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
386	386	ko:K00939	1.9567334810385874e-43	98.3398825071166	2.5747826323310344e-42
387	387	ko:K00940	1.2782733146185546e-29	66.52945750253315	5.987856333224704e-29
388	388	ko:K00941	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
389	389	ko:K00942	6.119619549717356e-49	111.01516962719519	1.2695088310791208e-47
390	390	ko:K00943	1.9706350942103988e-35	79.91212238114797	1.2103628841479579e-34
391	391	ko:K00945	2.1229970412633338e-39	89.04798983770598	1.7509342737883802e-38
392	392	ko:K00946	6.401950352738482e-25	55.70802463829473	2.3599574011092172e-24
393	393	ko:K00948	2.3005864659670773e-53	121.20384585304944	6.68156040758724e-52
394	394	ko:K00949	1.4978572786074833e-15	34.13474078898242	3.5143033438072862e-15
395	395	ko:K00950	3.7138893368922665e-20	44.73962219359995	1.067185444791799e-19
396	396	ko:K00951	4.281509404239492e-42	95.2542682937858	4.973890639325078e-41
397	397	ko:K00952	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
398	398	ko:K00954	1.5767113416222893e-40	91.64806247126053	1.5337101232144088e-39
400	400	ko:K00956	0.0015875112512060531	6.445587739848651	0.0018095937054678475
401	401	ko:K00957	0.0011026816146279472	6.810010234388473	0.001260473276659329
402	402	ko:K00958	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
403	403	ko:K00962	3.031322358556799e-44	100.20474514545516	4.315159139692915e-43
404	404	ko:K00963	1.703836019203383e-50	114.5963724587877	4.123688841714855e-49
405	405	ko:K00965	1.3425760380128985e-22	50.3622818609563	4.552889216480772e-22
406	406	ko:K00966	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
407	407	ko:K00968	1.0993672067252447e-10	22.93111618227887	2.0299850420276315e-10
408	408	ko:K00969	5.412151983609416e-40	90.41475692714076	5.153585471980301e-39
409	409	ko:K00970	2.419796171345734e-41	93.52230550285118	2.630719580933624e-40
410	410	ko:K00971	3.7566079456697033e-10	21.702334521822873	6.849492335019288e-10
412	412	ko:K00973	4.7218782402394016e-29	65.2227610441298	2.1916845804581513e-28
413	413	ko:K00974	3.304630049980528e-47	107.02617484014765	5.945409638593287e-46
414	414	ko:K00975	3.941650695064475e-35	79.21887866108202	2.4028113532432017e-34
415	415	ko:K00978	3.1143699012244266e-07	14.982068798080705	4.816670984548695e-07
416	416	ko:K00979	1.2790214571634494e-28	64.2262873048617	5.863022823930761e-28
417	417	ko:K00980	3.274812729937088e-16	35.65510080215105	7.791333270874312e-16
418	418	ko:K00981	2.3005864659670773e-53	121.20384585304944	6.68156040758724e-52
419	419	ko:K00982	7.382621255311619e-27	60.17066875164307	2.998775027382322e-26
422	422	ko:K00986	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
423	423	ko:K00989	7.332561741435134e-40	90.11107877768436	6.760588671354934e-39
424	424	ko:K00990	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
425	425	ko:K00991	2.7146241404773645e-16	35.842707982232156	6.673314241342784e-16
426	426	ko:K00992	7.382621255311619e-27	60.17066875164307	2.998775027382322e-26
427	427	ko:K00995	4.3205405222095155e-49	111.36328904139735	9.102237183059011e-48
428	428	ko:K00996	4.333008207488372e-15	33.07251435797322	1.0061685534921599e-14
429	429	ko:K00997	1.2217373215771252e-57	131.0470764208108	4.396091990736807e-56
430	430	ko:K00999	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
431	431	ko:K01000	1.1342801855521073e-42	96.58257565375646	1.3485331094897277e-41
432	432	ko:K01002	0.00017649913922302107	8.642194558526208	0.00021063853832720977
433	433	ko:K01006	3.073111165432951e-26	58.74452196046244	1.208440038554195e-25
434	434	ko:K01007	2.0670165171855458e-32	72.95661670424406	1.1117049151952949e-31
435	435	ko:K01008	2.5389414924871583e-21	47.42253969394405	7.641255446671196e-21
436	436	ko:K01011	3.247516359386888e-36	81.71517284070319	2.1160899867415203e-35
437	437	ko:K01012	6.119619549717356e-49	111.01516962719519	1.2695088310791208e-47
439	439	ko:K01023	3.2120190435669704e-20	44.8848021349326	9.255896124127075e-20
440	440	ko:K01026	2.319438258995045e-11	24.487110996317938	4.386435330732025e-11
441	441	ko:K01028	0.00017649913922302107	8.642194558526208	0.00021063853832720977
442	442	ko:K01034	0.00017649913922302107	8.642194558526208	0.00021063853832720977
443	443	ko:K01035	0.00017649913922302107	8.642194558526208	0.00021063853832720977
446	446	ko:K01042	2.7340301427056327e-34	77.2821163984265	1.5995059798908062e-33
447	447	ko:K01046	0.000705840805409214	7.256120833986225	0.0008130166330860805
448	448	ko:K01048	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
449	449	ko:K01051	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
450	450	ko:K01055	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
451	451	ko:K01056	1.1342801855521073e-42	96.58257565375646	1.3485331094897277e-41
452	452	ko:K01057	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
453	453	ko:K01060	7.382621255311619e-27	60.17066875164307	2.998775027382322e-26
454	454	ko:K01061	0.00017649913922302107	8.642194558526208	0.00021063853832720977
455	455	ko:K01066	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
457	457	ko:K01069	3.3356369181439295e-28	63.26771896274684	1.4710086452465528e-27
459	459	ko:K01071	8.851298330720985e-31	69.19957373051929	4.3152732629150506e-30
460	460	ko:K01073	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
461	461	ko:K01075	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
462	462	ko:K01077	1.908862036083533e-12	26.984513844051385	3.86525549736835e-12
463	463	ko:K01079	0.00017649913922302107	8.642194558526208	0.00021063853832720977
464	464	ko:K01081	8.392298507662426e-24	53.13472779089257	2.946725883605822e-23
465	465	ko:K01082	0.00017649913922302107	8.642194558526208	0.00021063853832720977
466	466	ko:K01087	0.00017649913922302107	8.642194558526208	0.00021063853832720977
467	467	ko:K01089	0.00017649913922302107	8.642194558526208	0.00021063853832720977
469	469	ko:K01091	3.170961742586564e-66	150.81658120690233	1.5533892102839724e-64
470	470	ko:K01092	1.1218712789303933e-62	142.64527768977268	4.638929534842069e-61
471	471	ko:K01093	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
472	472	ko:K01095	3.3117879559134784e-32	72.48523476430898	1.7741409524037158e-31
474	474	ko:K01101	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
475	475	ko:K01104	1.9190033337365872e-59	135.2007145323987	7.158410600892626e-58
477	477	ko:K01118	3.2577094940038916e-31	70.19911354358358	1.649545056366105e-30
478	478	ko:K01119	4.596333711818011e-22	49.1316130793326	1.4398068468607112e-21
479	479	ko:K01120	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
480	480	ko:K01126	3.081649113015777e-55	125.51671523467273	1.0104826849614636e-53
481	481	ko:K01129	3.6824433300951545e-17	37.84037010063874	9.265355557033972e-17
483	483	ko:K01138	2.319438258995045e-11	24.487110996317938	4.386435330732025e-11
484	484	ko:K01139	2.564265684644683e-26	58.925540262998794	1.0181937767348908e-25
485	485	ko:K01141	3.2577094940038916e-31	70.19911354358358	1.649545056366105e-30
486	486	ko:K01142	3.686010672176583e-57	129.94280554608983	1.3146771397429813e-55
487	487	ko:K01143	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
489	489	ko:K01147	7.382621255311619e-27	60.17066875164307	2.998775027382322e-26
490	490	ko:K01150	7.382621255311619e-27	60.17066875164307	2.998775027382322e-26
491	491	ko:K01151	3.242925187161915e-17	37.96747082286161	8.189896777018848e-17
492	492	ko:K01153	1.3327186970640213e-32	73.39550198684232	7.293181994969463e-32
493	493	ko:K01154	3.729533207252441e-32	72.36643989549381	1.9874550485830175e-31
494	494	ko:K01155	0.0011026816146279472	6.810010234388473	0.001260473276659329
495	495	ko:K01156	4.605654390068163e-15	33.011491631049935	1.0479345691112005e-14
496	496	ko:K01159	4.647650133761517e-22	49.12051030157903	1.4458565756598568e-21
497	497	ko:K01163	8.058804464385108e-14	30.149426085880762	1.7856729674217902e-13
499	499	ko:K01174	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
500	500	ko:K01176	2.5055983446450528e-14	31.317663735764608	5.6724737579770516e-14
501	501	ko:K01179	1.4776217355704635e-17	38.75351272105368	3.7363246124561594e-17
502	502	ko:K01181	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
503	503	ko:K01182	3.1143699012244266e-07	14.982068798080705	4.816670984548695e-07
504	504	ko:K01183	0.0011026816146279472	6.810010234388473	0.001260473276659329
505	505	ko:K01185	1.0906102963415236e-37	85.10891099632643	7.820849144487892e-37
506	506	ko:K01186	2.7774012492443717e-27	61.148281822767046	1.1924935036354398e-26
507	507	ko:K01187	2.998878673449241e-20	44.9534634166012	8.772259486506916e-20
508	508	ko:K01190	7.022714695411984e-42	94.75942405371661	7.931766097651425e-41
509	509	ko:K01191	1.8848199943058776e-39	89.16698630416455	1.5576581497657923e-38
511	511	ko:K01193	1.8848199943058776e-39	89.16698630416455	1.5576581497657923e-38
513	513	ko:K01195	8.535688687223968e-19	41.60486072412137	2.354552930953369e-18
514	514	ko:K01197	1.5537228813646169e-28	64.03172869381	7.035008057492798e-28
515	515	ko:K01198	1.2782733146185546e-29	66.52945750253315	5.987856333224704e-29
516	516	ko:K01200	5.957189202433534e-27	60.38519875133505	2.5363278845125395e-26
518	518	ko:K01206	3.1390986259696964e-26	58.72327672092824	1.2225646564360904e-25
519	519	ko:K01207	2.2431970942205668e-72	164.97822457308644	1.3218607804493948e-70
520	520	ko:K01208	2.3396472019591457e-21	47.50428680326557	7.152635731703674e-21
521	521	ko:K01209	5.076481042114079e-33	74.36068975549159	2.785556264134392e-32
522	522	ko:K01210	0.00039708801653915126	7.831352597720968	0.0004634213189575744
523	523	ko:K01214	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
524	524	ko:K01215	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
528	528	ko:K01220	3.457299955337561e-92	210.59734063075075	4.016394748115007e-90
529	529	ko:K01222	6.401950352738482e-25	55.70802463829473	2.3599574011092172e-24
530	530	ko:K01223	1.159596831624714e-179	412.0146592601727	9.429841434772173e-177
531	531	ko:K01224	7.297586737375175e-07	14.130551941380093	1.1154882584273482e-06
532	532	ko:K01226	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
533	533	ko:K01227	8.535688687223968e-19	41.60486072412137	2.354552930953369e-18
534	534	ko:K01232	4.025147275369733e-49	111.43410805635314	8.65939091092769e-48
535	535	ko:K01235	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
537	537	ko:K01239	1.2790214571634494e-28	64.2262873048617	5.863022823930761e-28
539	539	ko:K01243	2.998878673449241e-20	44.9534634166012	8.772259486506916e-20
540	540	ko:K01246	2.4844955468883372e-25	56.65455768514979	9.423469117208936e-25
541	541	ko:K01247	6.582789442680473e-17	37.25948799793437	1.6330458739437954e-16
542	542	ko:K01250	6.401950352738482e-25	55.70802463829473	2.3599574011092172e-24
543	543	ko:K01251	2.7774012492443717e-27	61.148281822767046	1.1924935036354398e-26
544	544	ko:K01252	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
545	545	ko:K01253	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
546	546	ko:K01255	8.851298330720985e-31	69.19957373051929	4.3152732629150506e-30
547	547	ko:K01256	2.5389414924871583e-21	47.42253969394405	7.641255446671196e-21
548	548	ko:K01258	7.269906589322061e-38	85.51449009109737	5.345287557356872e-37
549	549	ko:K01259	4.243209316372072e-30	67.63223289265392	2.0298500908052305e-29
550	550	ko:K01261	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
551	551	ko:K01262	9.36740679312812e-54	122.10235872006862	2.885445153095374e-52
552	552	ko:K01265	1.4588593643759472e-49	112.44901468360526	3.241378238006886e-48
553	553	ko:K01266	0.00017649913922302107	8.642194558526208	0.00021063853832720977
554	554	ko:K01267	8.058804464385108e-14	30.149426085880762	1.7856729674217902e-13
555	555	ko:K01269	4.605654390068163e-15	33.011491631049935	1.0479345691112005e-14
556	556	ko:K01270	1.2293943844048934e-19	43.54259508915918	3.520223638725561e-19
557	557	ko:K01271	6.439451972901181e-31	69.51769444369573	3.1775256943951704e-30
558	558	ko:K01273	1.0310549911546956e-08	18.39009820265353	1.712528428935863e-08
559	559	ko:K01274	4.605654390068163e-15	33.011491631049935	1.0479345691112005e-14
562	562	ko:K01281	0.00017649913922302107	8.642194558526208	0.00021063853832720977
564	564	ko:K01286	6.365361353270009e-44	99.46287308942023	8.743770021079681e-43
565	565	ko:K01295	4.647650133761517e-22	49.12051030157903	1.4458565756598568e-21
566	566	ko:K01297	8.390242553437383e-36	80.76599391789874	5.380871643892177e-35
567	567	ko:K01299	6.18475683619379e-13	28.111518518936887	1.2598808264510997e-12
568	568	ko:K01303	0.000705840805409214	7.256120833986225	0.0008130166330860805
569	569	ko:K01304	6.401950352738482e-25	55.70802463829473	2.3599574011092172e-24
570	570	ko:K01305	6.401950352738482e-25	55.70802463829473	2.3599574011092172e-24
573	573	ko:K01338	2.0930406621649404e-31	70.6415200118456	1.092465126105603e-30
574	574	ko:K01347	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
575	575	ko:K01354	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
576	576	ko:K01356	1.4016124740900302e-34	77.95026982074417	8.283366743677417e-34
577	577	ko:K01358	5.042097045440958e-45	101.9985071087416	7.885064071831898e-44
578	578	ko:K01361	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
579	579	ko:K01372	2.472150965070212e-09	19.818177229203442	4.12295562919421e-09
580	580	ko:K01387	0.00017649913922302107	8.642194558526208	0.00021063853832720977
581	581	ko:K01389	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
583	583	ko:K01409	1.2236246558297005e-47	108.01968188739178	2.331875254523977e-46
584	584	ko:K01414	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
585	585	ko:K01415	0.00017649913922302107	8.642194558526208	0.00021063853832720977
586	586	ko:K01419	1.5537228813646169e-28	64.03172869381	7.035008057492798e-28
587	587	ko:K01420	2.4205906683866732e-20	45.16769027164874	7.106225023581381e-20
588	588	ko:K01421	2.6409510660852435e-31	70.40899877822746	1.3731594673532737e-30
589	589	ko:K01424	1.1101343994089209e-92	211.73334746690904	1.3678201418171736e-90
590	590	ko:K01425	6.582789442680473e-17	37.25948799793437	1.6330458739437954e-16
591	591	ko:K01426	1.7062489964666228e-41	93.87169142095634	1.8750293026035914e-40
592	592	ko:K01427	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
593	593	ko:K01428	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
594	594	ko:K01429	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
595	595	ko:K01430	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
596	596	ko:K01436	8.803715602842738e-59	133.67734662668175	3.2541734219235063e-57
598	598	ko:K01439	2.3616977020473538e-46	105.05953355203346	4.03473229265737e-45
599	599	ko:K01442	2.921059164713881e-33	74.91336179065135	1.6314596928195934e-32
600	600	ko:K01443	6.439451972901181e-31	69.51769444369573	3.1775256943951704e-30
601	601	ko:K01444	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
602	602	ko:K01447	2.0670165171855458e-32	72.95661670424406	1.1117049151952949e-31
603	603	ko:K01448	7.924116349744994e-47	106.15158855878303	1.3828093166550706e-45
604	604	ko:K01449	4.478891350930562e-06	12.316135008472363	6.757392294205441e-06
605	605	ko:K01451	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
606	606	ko:K01455	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
607	607	ko:K01457	0.00017649913922302107	8.642194558526208	0.00021063853832720977
608	608	ko:K01458	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
609	609	ko:K01462	5.042097045440958e-45	101.9985071087416	7.885064071831898e-44
610	610	ko:K01464	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
611	611	ko:K01465	7.269906589322061e-38	85.51449009109737	5.345287557356872e-37
612	612	ko:K01466	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
613	613	ko:K01468	0.002160207261554008	6.137551107466242	0.0024589593296412645
614	614	ko:K01470	1.0993672067252447e-10	22.93111618227887	2.0299850420276315e-10
615	615	ko:K01476	9.589702941968254e-18	39.18584176128868	2.4369832601276824e-17
616	616	ko:K01478	8.392298507662426e-24	53.13472779089257	2.946725883605822e-23
617	617	ko:K01479	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
618	618	ko:K01480	3.313964108940118e-18	40.248386585079835	9.01309569695687e-18
619	619	ko:K01485	1.0906102963415236e-37	85.10891099632643	7.820849144487892e-37
620	620	ko:K01486	5.831988961085711e-31	69.6167797809288	2.9167118223584873e-30
621	621	ko:K01487	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
622	622	ko:K01488	3.3356369181439295e-28	63.26771896274684	1.4710086452465528e-27
623	623	ko:K01489	6.472195359647791e-24	53.3945268671968	2.3003449591195735e-23
624	624	ko:K01491	3.9835880363097314e-39	88.41863569693278	3.171893646089203e-38
625	625	ko:K01493	2.347767662017355e-38	86.64476858814456	1.7547836973828246e-37
